timestamp,sensor_distance,sensor_accel,sensor_photo,sensor_light,sensor_pyro
2026-04-25T13:42:39,4,364,10,187,0
2026-04-25T13:42:39,4,364,11,187,0
2026-04-25T13:42:39,3,366,11,187,0
2026-04-25T13:42:39,3,365,12,188,0
2026-04-25T13:42:39,3,365,11,188,0
2026-04-25T13:42:39,3,365,11,186,0
2026-04-25T13:42:39,4,364,11,187,0
2026-04-25T13:42:39,2,365,12,187,0
2026-04-25T13:42:39,2,365,11,187,0
2026-04-25T13:42:39,3,364,11,187,0
2026-04-25T13:42:40,2,365,10,187,0
2026-04-25T13:42:40,3,365,11,187,0
2026-04-25T13:42:40,3,365,11,187,0
2026-04-25T13:42:40,3,366,10,187,0
2026-04-25T13:42:40,3,364,11,187,0
2026-04-25T13:42:40,4,365,10,187,0
2026-04-25T13:42:40,3,365,11,188,0
2026-04-25T13:42:40,4,364,11,187,0
2026-04-25T13:42:40,2,365,11,187,0
2026-04-25T13:42:40,3,364,12,187,0
2026-04-25T13:42:41,3,365,12,187,0
2026-04-25T13:42:41,2,365,11,187,0
2026-04-25T13:42:41,2,365,11,186,0
2026-04-25T13:42:41,3,365,12,187,0
2026-04-25T13:42:41,2,365,11,187,0
2026-04-25T13:42:41,1,365,12,187,0
2026-04-25T13:42:41,2,364,11,186,0
2026-04-25T13:42:41,3,365,11,187,0
2026-04-25T13:42:41,4,365,12,186,0
2026-04-25T13:42:41,3,365,12,175,0
2026-04-25T13:42:42,2,364,11,175,0
2026-04-25T13:42:42,2,364,11,174,0
2026-04-25T13:42:42,4,365,11,174,0
2026-04-25T13:42:42,3,364,11,173,0
2026-04-25T13:42:42,3,365,11,175,0
2026-04-25T13:42:42,4,365,11,174,0
2026-04-25T13:42:42,2,366,12,173,0
2026-04-25T13:42:42,3,365,11,174,0
2026-04-25T13:42:42,2,365,11,174,0
2026-04-25T13:42:42,4,364,11,173,0
2026-04-25T13:42:43,3,365,11,174,0
2026-04-25T13:42:43,2,365,12,174,0
2026-04-25T13:42:43,3,365,11,173,0
2026-04-25T13:42:43,2,364,11,175,0
2026-04-25T13:42:43,3,366,10,174,0
2026-04-25T13:42:43,4,365,11,174,0
2026-04-25T13:42:43,3,364,11,173,0
2026-04-25T13:42:43,2,364,11,174,0
2026-04-25T13:42:43,3,366,11,174,0
2026-04-25T13:42:43,2,365,11,174,0
2026-04-25T13:42:44,2,365,11,182,0
2026-04-25T13:42:44,3,365,12,185,0
2026-04-25T13:42:44,5,364,11,186,0
2026-04-25T13:42:44,3,364,11,186,0
2026-04-25T13:42:44,3,366,13,186,0
2026-04-25T13:42:44,3,365,12,178,0
2026-04-25T13:42:44,2,366,10,175,0
2026-04-25T13:42:44,4,365,11,175,0
2026-04-25T13:42:44,2,365,12,174,0
2026-04-25T13:42:44,3,365,11,174,0
2026-04-25T13:42:45,3,364,12,174,0
2026-04-25T13:42:45,2,364,11,174,0
2026-04-25T13:42:45,3,365,11,174,0
2026-04-25T13:42:45,2,365,11,174,0
2026-04-25T13:42:45,3,365,11,174,0
2026-04-25T13:42:45,3,364,11,173,0
2026-04-25T13:42:45,3,364,11,173,0
2026-04-25T13:42:45,2,365,12,173,0
2026-04-25T13:42:45,2,365,11,173,0
2026-04-25T13:42:45,3,365,11,175,0
2026-04-25T13:42:46,2,366,10,174,0
2026-04-25T13:42:46,3,364,11,174,0
2026-04-25T13:42:46,3,364,11,174,0
2026-04-25T13:42:46,3,365,12,173,0
2026-04-25T13:42:46,2,364,11,174,0
2026-04-25T13:42:46,3,365,11,174,0
2026-04-25T13:42:46,1,364,11,173,0
2026-04-25T13:42:46,4,365,11,174,0
2026-04-25T13:42:46,2,363,11,185,0
2026-04-25T13:42:47,3,365,11,185,0
2026-04-25T13:42:47,3,365,13,186,0
2026-04-25T13:42:47,2,365,11,186,0
2026-04-25T13:42:47,2,364,11,186,0
2026-04-25T13:42:47,3,364,11,186,0
2026-04-25T13:42:47,2,365,10,187,0
2026-04-25T13:42:47,4,365,11,187,0
2026-04-25T13:42:47,3,364,11,187,0
2026-04-25T13:42:47,2,365,11,186,0
2026-04-25T13:42:47,2,365,11,186,0
2026-04-25T13:42:48,3,365,12,186,0
2026-04-25T13:42:48,5,365,11,187,0
2026-04-25T13:42:48,3,366,11,187,0
2026-04-25T13:42:48,3,364,12,187,0
2026-04-25T13:42:48,3,364,11,174,0
2026-04-25T13:42:48,5,365,12,175,0
2026-04-25T13:42:48,2,365,11,174,0
2026-04-25T13:42:48,2,365,12,174,0
2026-04-25T13:42:48,2,365,11,174,0
2026-04-25T13:42:48,3,365,12,174,0
2026-04-25T13:42:49,4,365,11,174,0
2026-04-25T13:42:49,2,365,11,174,0
2026-04-25T13:42:49,3,365,12,173,0
2026-04-25T13:42:49,2,365,11,174,0
2026-04-25T13:42:49,3,365,11,174,0
2026-04-25T13:42:49,3,365,11,174,0
2026-04-25T13:42:49,2,365,11,174,0
2026-04-25T13:42:49,4,364,12,185,0
2026-04-25T13:42:49,3,365,12,187,0
2026-04-25T13:42:49,3,367,12,186,0
2026-04-25T13:42:50,4,365,12,186,0
2026-04-25T13:42:50,2,365,12,187,0
2026-04-25T13:42:50,3,365,11,187,0
2026-04-25T13:42:50,3,365,12,187,0
2026-04-25T13:42:50,3,365,12,187,0
2026-04-25T13:42:50,3,365,11,187,0
2026-04-25T13:42:50,3,365,11,186,0
2026-04-25T13:42:50,3,364,11,187,0
2026-04-25T13:42:50,2,364,11,187,0
2026-04-25T13:42:51,2,364,11,187,0
2026-04-25T13:42:51,3,365,11,187,0
2026-04-25T13:42:51,3,365,11,188,0
2026-04-25T13:42:51,4,364,11,187,0
2026-04-25T13:42:51,2,364,11,187,0
2026-04-25T13:42:51,3,365,11,188,0
2026-04-25T13:42:51,3,365,11,188,0
2026-04-25T13:42:51,2,364,12,187,0
2026-04-25T13:42:51,3,365,12,188,0
2026-04-25T13:42:51,2,366,11,187,0
2026-04-25T13:42:51,2,365,12,187,0
2026-04-25T13:42:52,2,365,11,188,0
2026-04-25T13:42:52,4,364,10,187,0
2026-04-25T13:42:52,3,365,13,187,0
2026-04-25T13:42:52,2,366,11,188,0
2026-04-25T13:42:52,3,365,11,187,0
2026-04-25T13:42:52,3,365,11,187,0
2026-04-25T13:42:52,3,365,11,188,0
2026-04-25T13:42:52,3,364,11,188,0
2026-04-25T13:42:52,3,365,12,188,0
2026-04-25T13:42:52,3,365,11,187,0
2026-04-25T13:42:53,3,365,12,187,0
2026-04-25T13:42:53,4,365,11,187,0
2026-04-25T13:42:53,3,365,11,188,0
2026-04-25T13:42:53,2,364,10,188,0
2026-04-25T13:42:53,4,365,11,187,0
2026-04-25T13:42:53,3,365,12,188,0
2026-04-25T13:42:53,2,362,12,188,0
2026-04-25T13:42:53,4,365,12,187,0
2026-04-25T13:42:53,3,365,11,187,0
2026-04-25T13:42:53,3,366,11,187,0
2026-04-25T13:42:54,2,365,12,188,0
2026-04-25T13:42:54,3,366,11,187,0
2026-04-25T13:42:54,3,365,11,187,0
2026-04-25T13:42:54,3,365,11,187,0
2026-04-25T13:42:54,3,365,12,187,0
2026-04-25T13:42:54,4,365,11,187,0
2026-04-25T13:42:54,2,366,10,187,0
2026-04-25T13:42:54,2,366,10,187,0
2026-04-25T13:42:54,3,365,13,187,0
2026-04-25T13:42:55,3,364,11,188,0
2026-04-25T13:42:55,3,364,11,187,0
2026-04-25T13:42:55,4,364,11,187,0
2026-04-25T13:42:55,3,366,11,187,0
2026-04-25T13:42:55,3,364,11,187,0
2026-04-25T13:42:55,3,364,11,188,0
2026-04-25T13:42:55,3,364,11,187,0
2026-04-25T13:42:55,4,364,12,187,0
2026-04-25T13:42:55,1,365,12,187,0
2026-04-25T13:42:55,3,365,11,187,0
2026-04-25T13:42:56,5,366,11,187,0
2026-04-25T13:42:56,3,366,11,187,0
2026-04-25T13:42:56,3,365,12,187,0
2026-04-25T13:42:56,2,365,11,188,0
2026-04-25T13:42:56,3,364,12,187,0
2026-04-25T13:42:56,3,365,12,186,0
2026-04-25T13:42:56,2,366,11,187,0
2026-04-25T13:42:56,2,365,12,187,0
2026-04-25T13:42:56,3,366,11,187,0
2026-04-25T13:42:56,3,365,11,187,0
2026-04-25T13:42:57,3,365,11,187,0
2026-04-25T13:42:57,4,366,12,187,0
2026-04-25T13:42:57,3,364,12,187,0
2026-04-25T13:42:57,3,365,11,187,0
2026-04-25T13:42:57,2,364,12,188,0
2026-04-25T13:42:57,3,365,11,188,0
2026-04-25T13:42:57,3,366,11,187,0
2026-04-25T13:42:57,3,364,12,187,0
2026-04-25T13:42:57,3,365,13,187,0
2026-04-25T13:42:57,2,365,11,187,0
2026-04-25T13:42:58,3,365,11,187,0
2026-04-25T13:42:58,2,365,11,188,0
2026-04-25T13:42:58,2,365,11,188,0
2026-04-25T13:42:58,1,364,12,184,0
2026-04-25T13:42:58,3,365,11,180,0
2026-04-25T13:42:58,3,365,12,180,0
2026-04-25T13:42:58,2,364,12,180,0
2026-04-25T13:42:58,1,365,11,180,0
2026-04-25T13:42:58,4,365,10,181,0
2026-04-25T13:42:58,4,364,12,180,0
2026-04-25T13:42:59,3,364,11,181,0
2026-04-25T13:42:59,2,365,12,180,0
2026-04-25T13:42:59,4,364,12,180,0
2026-04-25T13:42:59,2,365,11,180,0
2026-04-25T13:42:59,3,365,11,180,0
2026-04-25T13:42:59,2,362,11,180,0
2026-04-25T13:42:59,3,364,11,180,0
2026-04-25T13:42:59,3,363,11,180,0
2026-04-25T13:42:59,2,365,12,180,0
2026-04-25T13:42:59,2,364,12,180,0
2026-04-25T13:43:00,3,364,11,186,0
2026-04-25T13:43:00,2,363,11,189,0
2026-04-25T13:43:00,1,364,12,188,0
2026-04-25T13:43:00,4,365,11,187,0
2026-04-25T13:43:00,3,365,11,187,0
2026-04-25T13:43:00,2,365,11,188,0
2026-04-25T13:43:00,3,365,11,188,0
2026-04-25T13:43:00,2,365,10,189,0
2026-04-25T13:43:00,4,366,11,188,0
2026-04-25T13:43:00,4,366,11,188,0
2026-04-25T13:43:01,3,364,11,188,0
2026-04-25T13:43:01,3,364,12,188,0
2026-04-25T13:43:01,4,365,12,188,0
2026-04-25T13:43:01,3,365,11,188,0
2026-04-25T13:43:01,2,365,11,188,0
2026-04-25T13:43:01,3,365,12,188,0
2026-04-25T13:43:01,4,365,11,188,0
2026-04-25T13:43:01,3,364,12,188,0
2026-04-25T13:43:01,2,365,11,188,0
2026-04-25T13:43:01,3,364,11,188,0
2026-04-25T13:43:02,2,365,11,188,0
2026-04-25T13:43:02,4,365,11,188,0
2026-04-25T13:43:02,3,365,11,187,0
2026-04-25T13:43:02,3,365,11,187,0
2026-04-25T13:43:02,3,365,12,187,0
2026-04-25T13:43:02,3,365,11,188,0
2026-04-25T13:43:02,2,364,12,188,0
2026-04-25T13:43:02,3,365,11,188,0
2026-04-25T13:43:02,3,365,10,188,0
2026-04-25T13:43:02,4,364,12,187,0
2026-04-25T13:43:03,3,365,11,188,0
2026-04-25T13:43:03,3,365,13,188,0
2026-04-25T13:43:03,2,365,11,188,0
2026-04-25T13:43:03,3,366,11,188,0
2026-04-25T13:43:03,3,366,11,188,0
2026-04-25T13:43:03,2,364,12,189,0
2026-04-25T13:43:03,2,364,10,187,0
2026-04-25T13:43:03,3,365,11,187,0
2026-04-25T13:43:03,4,365,13,187,0
2026-04-25T13:43:04,2,364,13,188,0
2026-04-25T13:43:04,3,365,12,189,0
2026-04-25T13:43:04,3,365,11,188,0
2026-04-25T13:43:04,3,365,11,187,0
2026-04-25T13:43:04,3,364,11,188,0
2026-04-25T13:43:04,3,364,12,188,0
2026-04-25T13:43:04,4,364,12,188,0
2026-04-25T13:43:04,4,364,11,187,0
2026-04-25T13:43:04,2,366,10,189,0
2026-04-25T13:43:04,4,366,11,188,0
2026-04-25T13:43:05,4,365,12,188,0
2026-04-25T13:43:05,2,364,11,188,0
2026-04-25T13:43:05,3,364,12,187,0
2026-04-25T13:43:05,2,365,12,189,0
2026-04-25T13:43:05,2,365,11,188,0
2026-04-25T13:43:05,3,365,11,188,0
2026-04-25T13:43:05,3,365,11,188,0
2026-04-25T13:43:05,3,364,11,188,0
2026-04-25T13:43:05,3,365,11,187,0
2026-04-25T13:43:05,2,364,11,188,0
2026-04-25T13:43:06,2,366,11,188,0
2026-04-25T13:43:06,4,365,11,189,0
2026-04-25T13:43:06,3,365,11,188,0
2026-04-25T13:43:06,4,365,12,187,0
2026-04-25T13:43:06,4,365,12,187,0
2026-04-25T13:43:06,3,364,12,188,0
2026-04-25T13:43:06,4,365,11,188,0
2026-04-25T13:43:06,4,365,12,188,0
2026-04-25T13:43:06,2,366,12,188,0
2026-04-25T13:43:06,2,364,11,188,0
2026-04-25T13:43:07,4,365,12,188,0
2026-04-25T13:43:07,3,364,11,187,0
2026-04-25T13:43:07,2,365,12,188,0
2026-04-25T13:43:07,2,366,11,188,0
2026-04-25T13:43:07,3,363,12,188,0
2026-04-25T13:43:07,2,365,11,188,0
2026-04-25T13:43:07,3,366,12,187,0
2026-04-25T13:43:07,3,364,13,188,0
2026-04-25T13:43:07,3,364,12,188,0
2026-04-25T13:43:07,2,365,12,188,0
2026-04-25T13:43:08,3,364,11,188,0
2026-04-25T13:43:08,3,365,12,189,0
2026-04-25T13:43:08,3,365,12,187,0
2026-04-25T13:43:08,3,364,11,188,0
2026-04-25T13:43:08,3,364,11,188,0
2026-04-25T13:43:08,3,366,11,188,0
2026-04-25T13:43:08,3,364,12,188,0
2026-04-25T13:43:08,4,365,11,188,0
2026-04-25T13:43:08,4,364,12,187,0
2026-04-25T13:43:08,4,364,12,187,0
2026-04-25T13:43:09,4,364,12,189,0
2026-04-25T13:43:09,2,365,12,187,0
2026-04-25T13:43:09,2,365,11,188,0
2026-04-25T13:43:09,3,364,11,188,0
2026-04-25T13:43:09,4,366,12,189,0
2026-04-25T13:43:09,3,365,12,187,0
2026-04-25T13:43:09,3,365,11,188,0
2026-04-25T13:43:09,2,366,11,188,0
2026-04-25T13:43:09,3,365,11,188,0
2026-04-25T13:43:09,3,365,11,188,0
2026-04-25T13:43:10,3,365,11,189,0
2026-04-25T13:43:10,4,364,11,188,0
2026-04-25T13:43:10,3,365,11,189,0
2026-04-25T13:43:10,3,365,12,188,0
2026-04-25T13:43:10,5,364,12,187,0
2026-04-25T13:43:10,3,365,11,188,0
2026-04-25T13:43:10,2,365,10,188,0
2026-04-25T13:43:10,3,365,12,188,0
2026-04-25T13:43:10,3,365,11,188,0
2026-04-25T13:43:10,3,365,11,188,0
2026-04-25T13:43:11,2,365,13,188,0
2026-04-25T13:43:11,2,364,11,187,0
2026-04-25T13:43:11,3,365,11,188,0
2026-04-25T13:43:11,2,366,12,189,0
2026-04-25T13:43:11,2,365,11,188,0
2026-04-25T13:43:11,3,365,12,188,0
2026-04-25T13:43:11,3,365,12,188,0
2026-04-25T13:43:11,2,364,12,187,0
2026-04-25T13:43:11,2,365,11,188,0
2026-04-25T13:43:12,3,365,10,188,0
2026-04-25T13:43:12,3,365,11,188,0
2026-04-25T13:43:12,4,365,11,188,0
2026-04-25T13:43:12,2,364,11,188,0
2026-04-25T13:43:12,3,364,11,188,0
2026-04-25T13:43:12,4,365,12,188,0
2026-04-25T13:43:12,2,365,12,188,0
2026-04-25T13:43:12,4,364,12,188,0
2026-04-25T13:43:12,4,365,12,189,0
2026-04-25T13:43:12,3,365,12,188,0
2026-04-25T13:43:13,2,365,11,188,0
2026-04-25T13:43:13,1,365,12,188,0
2026-04-25T13:43:13,3,365,12,188,0
2026-04-25T13:43:13,4,364,11,188,0
2026-04-25T13:43:13,3,365,10,187,0
2026-04-25T13:43:13,3,365,11,187,0
2026-04-25T13:43:13,3,364,11,188,0
2026-04-25T13:43:13,3,365,12,188,0
2026-04-25T13:43:13,2,365,11,188,0
2026-04-25T13:43:13,3,366,11,188,0
2026-04-25T13:43:14,2,366,11,189,0
2026-04-25T13:43:14,3,365,12,188,0
2026-04-25T13:43:14,3,365,12,187,0
2026-04-25T13:43:14,3,365,12,188,0
2026-04-25T13:43:14,2,365,12,188,0
2026-04-25T13:43:14,3,366,12,188,0
2026-04-25T13:43:14,2,365,10,188,0
2026-04-25T13:43:14,3,365,12,188,0
2026-04-25T13:43:14,4,364,12,188,0
2026-04-25T13:43:14,3,365,11,187,0
2026-04-25T13:43:15,3,365,11,188,0
2026-04-25T13:43:15,1,365,11,188,0
2026-04-25T13:43:15,3,364,12,188,0
2026-04-25T13:43:15,2,365,12,188,0
2026-04-25T13:43:15,3,364,12,188,0
2026-04-25T13:43:15,4,364,12,187,0
2026-04-25T13:43:15,2,365,11,188,0
2026-04-25T13:43:15,3,363,11,188,0
2026-04-25T13:43:15,2,365,12,188,0
2026-04-25T13:43:15,2,365,11,188,0
2026-04-25T13:43:16,4,365,11,189,0
2026-04-25T13:43:16,2,365,11,188,0
2026-04-25T13:43:16,5,365,11,188,0
2026-04-25T13:43:16,3,365,12,188,0
2026-04-25T13:43:16,5,365,11,188,0
2026-04-25T13:43:16,5,365,12,187,0
2026-04-25T13:43:16,3,364,11,188,0
2026-04-25T13:43:16,3,365,11,187,0
2026-04-25T13:43:16,2,365,12,188,0
2026-04-25T13:43:16,3,365,12,188,0
2026-04-25T13:43:17,2,365,11,188,0
2026-04-25T13:43:17,2,366,11,188,0
2026-04-25T13:43:17,4,365,11,189,0
2026-04-25T13:43:17,2,365,11,188,0
2026-04-25T13:43:17,3,365,12,188,0
2026-04-25T13:43:17,2,365,11,188,0
2026-04-25T13:43:17,3,365,12,188,0
2026-04-25T13:43:17,3,364,11,188,0
2026-04-25T13:43:17,3,364,11,188,0
2026-04-25T13:43:17,4,365,12,188,0
2026-04-25T13:43:18,3,365,12,188,0
2026-04-25T13:43:18,3,365,11,188,0
2026-04-25T13:43:18,2,365,11,188,0
2026-04-25T13:43:18,2,364,11,188,0
2026-04-25T13:43:18,3,365,11,189,0
2026-04-25T13:43:18,3,365,12,188,0
2026-04-25T13:43:18,3,365,12,188,0
2026-04-25T13:43:18,3,364,11,188,0
2026-04-25T13:43:18,3,365,11,188,0
2026-04-25T13:43:18,3,364,12,188,0
2026-04-25T13:43:19,2,365,12,188,0
2026-04-25T13:43:19,3,365,11,188,0
2026-04-25T13:43:19,3,365,11,188,0
2026-04-25T13:43:19,4,364,12,188,0
2026-04-25T13:43:19,2,364,12,188,0
2026-04-25T13:43:19,4,365,12,188,0
2026-04-25T13:43:19,2,365,12,188,0
2026-04-25T13:43:19,3,365,10,188,0
2026-04-25T13:43:19,4,365,11,188,0
2026-04-25T13:43:20,3,364,12,189,0
2026-04-25T13:43:20,3,365,11,188,0
2026-04-25T13:43:20,3,365,11,188,0
2026-04-25T13:43:20,3,364,12,188,0
2026-04-25T13:43:20,3,366,11,188,0
2026-04-25T13:43:20,4,364,11,188,0
2026-04-25T13:43:20,3,365,11,188,0
2026-04-25T13:43:20,2,365,12,187,0
2026-04-25T13:43:20,5,365,12,188,0
2026-04-25T13:43:20,2,365,11,188,0
2026-04-25T13:43:21,3,364,11,188,0
2026-04-25T13:43:21,3,365,12,187,0
2026-04-25T13:43:21,2,365,11,189,0
2026-04-25T13:43:21,4,365,11,188,0
2026-04-25T13:43:21,2,365,12,188,0
2026-04-25T13:43:21,2,365,11,189,0
2026-04-25T13:43:21,3,365,11,188,0
2026-04-25T13:43:21,3,365,11,188,0
2026-04-25T13:43:21,3,366,11,189,0
2026-04-25T13:43:21,5,363,11,188,0
2026-04-25T13:43:22,5,365,12,188,0
2026-04-25T13:43:22,3,365,11,189,0
2026-04-25T13:43:22,3,365,12,188,0
2026-04-25T13:43:22,3,365,12,188,0
2026-04-25T13:43:22,2,365,12,188,0
2026-04-25T13:43:22,3,365,13,188,0
2026-04-25T13:43:22,4,364,12,188,0
2026-04-25T13:43:22,2,364,12,188,0
2026-04-25T13:43:22,3,365,12,188,0
2026-04-25T13:43:22,2,365,11,188,0
2026-04-25T13:43:23,1,365,11,188,0
2026-04-25T13:43:23,4,365,12,188,0
2026-04-25T13:43:23,3,366,11,188,0
2026-04-25T13:43:23,3,365,12,188,0
2026-04-25T13:43:23,3,365,12,188,0
2026-04-25T13:43:23,3,365,12,188,0
2026-04-25T13:43:23,3,365,12,189,0
2026-04-25T13:43:23,0,363,12,189,0
2026-04-25T13:43:23,2,364,10,189,0
2026-04-25T13:43:23,2,365,11,189,0
2026-04-25T13:43:24,3,365,12,188,0
2026-04-25T13:43:24,3,365,11,188,0
2026-04-25T13:43:24,2,366,11,188,0
2026-04-25T13:43:24,5,365,11,188,0
2026-04-25T13:43:24,3,365,12,188,0
2026-04-25T13:43:24,3,363,12,187,0
2026-04-25T13:43:24,4,365,12,187,0
2026-04-25T13:43:24,4,365,12,187,0
2026-04-25T13:43:24,2,365,11,187,0
2026-04-25T13:43:24,3,366,11,188,0
2026-04-25T13:43:25,3,365,11,188,0
2026-04-25T13:43:25,2,365,12,188,0
2026-04-25T13:43:25,2,365,12,188,0
2026-04-25T13:43:25,3,365,11,187,0
2026-04-25T13:43:25,1,365,12,188,0
2026-04-25T13:43:25,3,365,11,188,0
2026-04-25T13:43:25,1,364,11,188,0
2026-04-25T13:43:25,4,364,12,188,0
2026-04-25T13:43:25,2,365,11,187,0
2026-04-25T13:43:25,3,365,12,188,0
2026-04-25T13:43:26,4,365,11,188,0
2026-04-25T13:43:26,2,365,11,188,0
2026-04-25T13:43:26,2,365,12,188,0
2026-04-25T13:43:26,3,365,11,188,0
2026-04-25T13:43:26,3,365,12,188,0
2026-04-25T13:43:26,3,365,12,188,0
2026-04-25T13:43:26,3,365,13,188,0
2026-04-25T13:43:26,3,364,11,188,0
2026-04-25T13:43:26,3,364,12,188,0
2026-04-25T13:43:26,4,366,12,188,0
2026-04-25T13:43:27,3,364,11,187,0
2026-04-25T13:43:27,3,365,12,188,0
2026-04-25T13:43:27,3,365,12,187,0
2026-04-25T13:43:27,2,364,11,188,0
2026-04-25T13:43:27,3,365,12,188,0
2026-04-25T13:43:27,3,366,11,189,0
2026-04-25T13:43:27,2,364,11,189,0
2026-04-25T13:43:27,3,364,12,188,0
2026-04-25T13:43:27,4,365,11,187,0
2026-04-25T13:43:28,3,365,12,188,0
2026-04-25T13:43:28,5,365,13,188,0
2026-04-25T13:43:28,3,365,11,189,0
2026-04-25T13:43:28,3,365,12,189,0
2026-04-25T13:43:28,4,365,11,188,0
2026-04-25T13:43:28,3,365,12,188,0
2026-04-25T13:43:28,2,364,12,187,0
2026-04-25T13:43:28,4,365,12,189,0
2026-04-25T13:43:28,3,365,12,188,0
2026-04-25T13:43:28,3,365,12,188,0
2026-04-25T13:43:29,2,365,12,188,0
2026-04-25T13:43:29,2,364,12,188,0
2026-04-25T13:43:29,2,365,12,188,0
2026-04-25T13:43:29,5,366,12,189,0
2026-04-25T13:43:29,3,366,12,187,0
2026-04-25T13:43:29,3,364,11,188,0
2026-04-25T13:43:29,2,365,12,188,0
2026-04-25T13:43:29,3,364,12,188,0
2026-04-25T13:43:29,3,365,12,189,0
2026-04-25T13:43:29,3,365,11,188,0
2026-04-25T13:43:30,3,364,11,188,0
2026-04-25T13:43:30,4,365,12,188,0
2026-04-25T13:43:30,2,365,10,188,0
2026-04-25T13:43:30,2,365,12,188,0
2026-04-25T13:43:30,3,364,12,188,0
2026-04-25T13:43:30,2,364,12,188,0
2026-04-25T13:43:30,3,365,12,188,0
2026-04-25T13:43:30,4,364,11,188,0
2026-04-25T13:43:30,4,365,12,188,0
2026-04-25T13:43:30,3,364,11,187,0
2026-04-25T13:43:31,2,365,11,188,0
2026-04-25T13:43:31,3,366,11,188,0
2026-04-25T13:43:31,3,365,12,187,0
2026-04-25T13:43:31,2,365,11,188,0
2026-04-25T13:43:31,2,365,12,189,0
2026-04-25T13:43:31,2,366,11,189,0
2026-04-25T13:43:31,2,365,11,188,0
2026-04-25T13:43:31,4,364,12,189,0
2026-04-25T13:43:31,2,365,12,188,0
2026-04-25T13:43:31,3,365,12,188,0
2026-04-25T13:43:32,2,365,12,188,0
2026-04-25T13:43:32,3,365,11,189,0
2026-04-25T13:43:32,3,365,10,189,0
2026-04-25T13:43:32,3,364,11,189,0
2026-04-25T13:43:32,4,365,12,188,0
2026-04-25T13:43:32,4,365,13,188,0
2026-04-25T13:43:32,1,364,11,188,0
2026-04-25T13:43:32,2,364,11,188,0
2026-04-25T13:43:32,2,365,11,188,0
2026-04-25T13:43:32,3,363,11,188,0
2026-04-25T13:43:33,3,367,11,188,0
2026-04-25T13:43:33,2,364,13,188,0
2026-04-25T13:43:33,3,365,12,188,0
2026-04-25T13:43:33,2,365,12,188,0
2026-04-25T13:43:33,3,364,11,188,0
2026-04-25T13:43:33,3,365,12,188,0
2026-04-25T13:43:33,3,364,12,188,622
2026-04-25T13:43:33,2,365,11,188,623
2026-04-25T13:43:33,3,365,11,188,623
2026-04-25T13:43:33,5,365,11,188,623
2026-04-25T13:43:34,3,364,11,188,622
2026-04-25T13:43:34,2,365,11,188,623
2026-04-25T13:43:34,3,365,12,188,622
2026-04-25T13:43:34,5,365,11,189,623
2026-04-25T13:43:34,3,364,11,188,622
2026-04-25T13:43:34,3,365,11,188,623
2026-04-25T13:43:34,2,364,12,189,622
2026-04-25T13:43:34,2,365,13,189,621
2026-04-25T13:43:34,0,363,12,189,623
2026-04-25T13:43:34,3,365,12,188,622
2026-04-25T13:43:35,3,365,12,188,622
2026-04-25T13:43:35,4,364,12,188,623
2026-04-25T13:43:35,4,365,11,189,623
2026-04-25T13:43:35,3,366,11,188,623
2026-04-25T13:43:35,3,365,12,188,622
2026-04-25T13:43:35,4,364,11,188,622
2026-04-25T13:43:35,2,365,11,189,0
2026-04-25T13:43:35,2,365,10,188,0
2026-04-25T13:43:35,4,365,12,187,0
2026-04-25T13:43:35,3,364,12,188,0
2026-04-25T13:43:36,4,365,12,188,0
2026-04-25T13:43:36,2,365,12,188,0
2026-04-25T13:43:36,4,365,12,188,0
2026-04-25T13:43:36,3,365,11,188,0
2026-04-25T13:43:36,0,366,10,188,0
2026-04-25T13:43:36,2,364,13,187,0
2026-04-25T13:43:36,3,364,12,188,0
2026-04-25T13:43:36,4,366,11,186,0
2026-04-25T13:43:36,3,365,11,188,0
2026-04-25T13:43:37,3,366,11,188,0
2026-04-25T13:43:37,3,365,11,188,0
2026-04-25T13:43:37,4,364,12,188,0
2026-04-25T13:43:37,3,365,12,175,0
2026-04-25T13:43:37,3,365,11,175,0
2026-04-25T13:43:37,4,366,11,175,0
2026-04-25T13:43:37,4,365,12,175,0
2026-04-25T13:43:37,3,365,12,175,0
2026-04-25T13:43:37,4,364,12,174,0
2026-04-25T13:43:37,3,364,12,175,0
2026-04-25T13:43:38,2,362,11,175,0
2026-04-25T13:43:38,3,365,11,175,0
2026-04-25T13:43:38,3,365,11,175,0
2026-04-25T13:43:38,3,364,11,174,0
2026-04-25T13:43:38,3,364,11,175,0
2026-04-25T13:43:38,3,365,12,174,0
2026-04-25T13:43:38,3,365,11,174,0
2026-04-25T13:43:38,2,365,12,175,0
2026-04-25T13:43:38,3,365,11,174,0
2026-04-25T13:43:38,3,366,11,175,0
2026-04-25T13:43:39,3,365,12,175,0
2026-04-25T13:43:39,3,365,12,175,0
2026-04-25T13:43:39,2,365,12,175,0
2026-04-25T13:43:39,2,365,11,174,0
2026-04-25T13:43:39,2,365,10,175,0
2026-04-25T13:43:39,2,365,11,175,0
2026-04-25T13:43:39,4,365,11,175,0
2026-04-25T13:43:39,3,364,11,175,0
2026-04-25T13:43:39,3,365,12,175,0
2026-04-25T13:43:39,3,365,11,175,0
2026-04-25T13:43:40,3,364,11,174,0
2026-04-25T13:43:40,3,366,12,175,0
2026-04-25T13:43:40,4,365,12,175,0
